ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin
113,HElros74,islAnd)23,Helena,Elros,,HElros48@everyma1lcom,1,1
114,TKementari14,probAbl%y89,Tiffany,Kementari,218-058-5979,Tiffany.Kementari20@hotma1lbiz,0,0
115,STurin95,lIbra%ry10,Sage,Turin,808-206-5285,STurin90@somema1lorg,0,0
116,BGandalf16,w!orDs40,Bethany,Gandalf,480-427-5724,BGandalf36@b1zmailus,0,1
117,AFingolfin77,viSio@ns72,Ariel,Fingolfin,,Ariel.Fingolfin14@ma1lboxus,0,0
118,LAnnatar64,li)braRy09,Leah,Annatar,219-125-6871,Leah.Annatar67@somema1lbiz,0,0
119,ELurtz66,se)cRetly20,Ellie,Lurtz,405-812-6060,ELurtz@ma1lboxbiz,0,1
120,SElrond89,v^iSions51,Scarlet,Elrond,423-501-7257,SElrond51@gma1lco.uk,0,1
121,HStormcrow37,thrOug^h01,Heidi,Stormcrow,385-890-0557,HStormcrow@somema1lco.uk,0,1
122,VHalbarad80,thr$Ough00,Vanessa,Halbarad,276-893-4610,VHalbarad@hotma1lus,0,0
123,CShadowfax08,l%ibrarY78,Christina,Shadowfax,702-174-2971,Christina.Shadowfax75@ma1lboxbiz,1,0
124,SAngrod28,se*cRetly59,Sydney,Angrod,219-311-6458,SAngrod26@hotma1lus,1,0
125,EGoldberry79,secRetly$52,Eva,Goldberry,,Eva.Goldberry59@hotma1lcom,0,0
126,TNazgul07,capTain!66,Tiffany,Nazgul,303-486-3273,TNazgul@ma1l2ucom,0,1
127,MManwe62,ligh$T05,Melody,Manwe,513-429-3730,MManwe7@ma1lboxbiz,0,1
128,AMaeglin82,visioN%s41,Autumn,Maeglin,225-720-0311,Autumn.Maeglin10@b1zmailus,0,0
129,DUngoliant68,secre)tlY23,Daniella,Ungoliant,,Daniella.Ungoliant60@gma1lbiz,0,0
130,ZAldarion04,libRa@ry23,Zoey,Aldarion,212-158-7825,ZAldarion28@yah00co.uk,0,1
131,AFinarfin29,pIqu$e79,Amy,Finarfin,225-629-2279,AFinarfin58@everyma1lcom,1,0
132,JGorbag28,asseR*t19,Janet,Gorbag,218-298-0478,JGorbag61@hotma1lco.uk,0,1
133,DAlcarin20,Wai!ted47,Donna,Alcarin,,DAlcarin57@b1zmailnet,0,1
134,CBofur39,Wri(te86,Chelsea,Bofur,209-433-0490,,0,1
135,SShagrat32,asseR(t33,Sandra,Shagrat,203-556-9342,SShagrat80@yah00biz,0,0
136,MMablung71,seCr(etly33,Melanie,Mablung,702-131-8450,MMablung54@everyma1lnet,0,0
137,CSackville71,rEscu^e52,Claudia,Sackville,,CSackville24@gma1lcom,0,1
138,VTheoden65,Pr*obably10,Vanessa,Theoden,,VTheoden6@gma1lorg,0,1
139,AShelob29,vI^sions44,Amy,Shelob,,AShelob@b1zmailco.uk,1,0
140,SAldarion74,secRetl#y98,Sylvia,Aldarion,209-711-4076,SAldarion98@everyma1lco.uk,0,0
141,KCelebrimbor32,lighT%76,Katherine,Celebrimbor,803-156-9367,Katherine.Celebrimbor6@yah00net,1,1
142,HValaquenta56,isl@aNd56,Hanna,Valaquenta,262-525-0809,HValaquenta15@gma1lco.uk,0,0
143,EFingolfin51,librA^ry55,Eleanor,Fingolfin,218-368-0131,EFingolfin69@hotma1lnet,0,0
144,VElrohir67,lIbrary(65,Valerie,Elrohir,212-979-5244,VElrohir27@yah00co.uk,0,0
145,GValaquenta19,compute*R81,Gabbi,Valaquenta,303-462-6270,GValaquenta19@hotma1lbiz,0,1
146,AKili12,interesT^59,Allison,Kili,,AKili@somema1lus,0,1
147,CKhamul16,captAi(n37,Chloe,Khamul,808-830-7423,CKhamul@hotma1lco.uk,1,1
148,TDeagol70,B%uild66,Trinity,Deagol,,TDeagol@b1zmailbiz,0,0
149,LWormtongue29,li@Ght83,Laura,Wormtongue,207-850-9587,LWormtongue@ma1l2unet,0,1
150,CSulimo31,s!Ecretly38,Christina,Sulimo,212-843-7681,CSulimo@gma1lco.uk,1,1
151,JSauron11,s!houLd68,Jewel,Sauron,307-335-7246,Jewel.Sauron58@b1zmailorg,0,1
152,MBeren37,s(houLd10,Mary,Beren,702-548-7196,MBeren61@ma1l2uus,1,0
153,LFinarfin64,seCretly^41,Liv,Finarfin,401-551-5454,LFinarfin47@ma1lboxcom,1,0
154,LTuor50,assErt%06,Larissa,Tuor,,,1,0
155,GBrandybuck75,C!aptain10,Gabriella,Brandybuck,,GBrandybuck69@ma1lboxnet,1,0
156,QDurin32,seC#retly18,Quinn,Durin,406-666-7608,Quinn.Durin86@somema1lco.uk,1,0
157,VFinarfin61,asserT(57,Valerie,Finarfin,229-776-4171,VFinarfin73@everyma1lco.uk,1,1
158,TGaladriel71,tRees*86,Tina,Galadriel,218-319-1935,TGaladriel72@everyma1lbiz,0,0
159,AGoldberry59,pi%quE55,Amy,Goldberry,206-220-4926,AGoldberry@ma1l2ubiz,0,1
160,AThe Brown22,wick)Et03,Abby,The Brown,505-925-4439,AThe Brown7@everyma1lus,0,1
161,MLuthien08,comp%uTer81,Marishka,Luthien,228-657-7527,MLuthien63@b1zmailnet,0,0
162,ATheoden55,com*puteR49,Aileen,Theoden,205-383-4496,ATheoden10@everyma1lco.uk,1,1
163,NCelebrimbor41,T@hrow98,Nicole,Celebrimbor,209-460-1415,NCelebrimbor87@everyma1lus,1,0
164,MElendil63,com@puteR18,Marishka,Elendil,205-150-6506,MElendil85@somema1lcom,1,0
165,RStormcrow32,ent%Er12,Rachel,Stormcrow,303-067-5437,,0,1
166,FErkenbrand12,in(terEst73,Felicity,Erkenbrand,219-509-0157,FErkenbrand17@gma1lus,0,0
167,KDori02,uNtil!78,Kylie,Dori,240-996-6639,KDori89@everyma1lorg,0,1
168,JBolger96,V)isions89,Jamie,Bolger,,JBolger52@b1zmailnet,0,1
169,DCotton47,inTere#st89,Dana,Cotton,803-510-2036,DCotton41@hotma1lnet,1,0
170,JMaggot30,assErt)84,Justice,Maggot,702-604-9218,JMaggot13@somema1lbiz,0,1
171,JFelagund29,sEcretly^22,Justice,Felagund,802-768-0096,JFelagund51@ma1l2ucom,1,0
172,LTreebeard82,compU*ter68,Lara,Treebeard,252-624-4587,,0,0
173,HBeren11,entE(r56,Helena,Beren,229-472-2256,Helena.Beren98@everyma1lcom,0,0
174,JIdril53,n%umbErs41,Jacqueline,Idril,304-058-8638,JIdril21@gma1lbiz,0,0
175,VSauron40,v#isiOns26,Vivianna,Sauron,262-388-5322,VSauron@hotma1lcom,0,1
176,CButterbur25,thrO(w31,Cindy,Butterbur,,CButterbur5@ma1lboxus,0,0
177,JEcthelion75,al^wAys72,Jennifer,Ecthelion,808-834-9618,Jennifer.Ecthelion44@gma1lorg,0,0
178,MKili70,sh$Ould00,Megan,Kili,205-921-8104,MKili27@somema1lorg,1,1
179,CMorgoth50,ass*erT14,Clarissa,Morgoth,480-191-6554,CMorgoth84@gma1lco.uk,1,1
180,MTulkas49,r$escUe37,Miranda,Tulkas,240-693-8930,MTulkas54@everyma1lbiz,0,1
181,VNienna37,w%iCket84,Veronica,Nienna,,VNienna90@b1zmailus,1,1
182,AGamgee60,bu!iLd44,Annabelle,Gamgee,339-197-2985,,1,1
183,VOlorin95,shouLd^96,Veronica,Olorin,907-264-8566,VOlorin98@hotma1lorg,1,1
184,JKementari60,thRoug^h89,Jessie,Kementari,212-542-9723,JKementari21@gma1lus,1,0
185,MMandos69,a$sSert99,Monica,Mandos,201-957-8928,MMandos43@ma1lboxus,0,1
186,HGothmog97,Wi#cket84,Helen,Gothmog,218-663-1369,HGothmog48@everyma1lus,1,0
187,AEowyn05,shouLd*25,Annabelle,Eowyn,605-310-4884,AEowyn@b1zmailnet,1,1
188,JCurufin60,lib!Rary60,Jessica,Curufin,302-586-0797,JCurufin68@everyma1lbiz,1,0
189,ZGandalf05,c(Aptain73,Zoey,Gandalf,304-526-3131,ZGandalf@gma1lus,0,1
190,HNimloth81,captaIn#37,Hope,Nimloth,201-999-8483,HNimloth74@ma1lboxco.uk,1,0
191,WGoldberry45,asseRt)14,Wendy,Goldberry,228-407-2210,Wendy.Goldberry@gma1lcom,1,1
192,MMorgoth67,intereS!t40,Mina,Morgoth,240-490-6050,MMorgoth39@gma1lcom,0,0
193,MElrohir47,se^cretlY19,Marishka,Elrohir,218-435-9434,MElrohir85@gma1lbiz,0,1
194,CStormcrow51,Compu)ter54,Claudia,Stormcrow,206-812-6767,CStormcrow61@ma1lboxbiz,1,1
195,RLurtz51,P%ique66,Rachel,Lurtz,859-226-1016,RLurtz2@yah00co.uk,0,1
196,MHamfast79,peoplE*06,Mackenzie,Hamfast,262-706-2475,MHamfast@gma1lco.uk,1,1
197,HCelebrimbor18,reScue*49,Hanna,Celebrimbor,215-134-3243,Hanna.Celebrimbor45@ma1lboxbiz,1,1
198,SNori42,Vi%sions82,Savannah,Nori,,SNori32@ma1l2unet,1,0
199,GBombur30,pi$Que23,Grace,Bombur,406-193-1139,,0,1
200,AKili85,captaiN!28,Alicia,Kili,207-323-3562,AKili17@ma1lboxorg,1,0
201,MThingol05,isLa%nd19,Melanie,Thingol,603-767-3403,MThingol59@yah00co.uk,0,0
202,BBracegirdle19,ca#vEs07,Bailey,Bracegirdle,240-457-3009,BBracegirdle@yah00net,1,0
203,LBarahir01,vis^iOns11,Larissa,Barahir,605-076-3129,LBarahir65@everyma1lus,1,0
204,AHurin50,vIsio#ns66,Adrianna,Hurin,505-898-4479,Adrianna.Hurin@ma1l2unet,0,1
205,ETreebeard71,Vi!sions20,Eva,Treebeard,308-063-7255,ETreebeard58@everyma1lco.uk,0,0
206,AGlorfindel12,Rescu%e56,Angie,Glorfindel,339-313-7697,,0,1
207,CPharazon53,sHo#uld33,Cindy,Pharazon,316-227-3089,CPharazon64@yah00com,0,1
208,SMiriel68,mon!steR78,Sylvia,Miriel,505-333-3029,SMiriel27@yah00org,0,1
209,AQuickbeam88,worL(d38,Aphrodite,Quickbeam,,,1,1
210,SThingol17,inteR)est75,Sage,Thingol,480-940-5651,SThingol@hotma1lus,0,0
211,MTheoden89,Island(55,Maggie,Theoden,201-884-9002,MTheoden59@somema1lorg,0,1
212,BKing87,Wicke%t84,Brooke,King,,BKing13@hotma1lbiz,1,1
213,AFaramir66,secreTly@80,Allison,Faramir,405-659-2936,AFaramir65@ma1lboxcom,1,0
214,MGothmog33,shePher^d87,Maria,Gothmog,423-786-3651,MGothmog53@yah00org,1,1
215,GBeregond39,as)serT06,Grace,Beregond,225-764-5125,GBeregond67@b1zmailco.uk,0,0
216,ACeleborn94,visi)Ons25,Aileen,Celeborn,262-543-4968,,1,1
217,EElentari40,rabbIt!70,Emma,Elentari,479-754-8045,,0,1
218,ERadagast83,sMo$ke38,Ellie,Radagast,217-749-8406,ERadagast49@gma1lnet,1,0
219,JElrond99,en^teR42,Jessica,Elrond,207-109-7143,Jessica.Elrond17@hotma1lcom,0,1
220,MOrodreth47,d*Emanded86,Mackenzie,Orodreth,513-979-5734,MOrodreth76@yah00us,0,0
221,VNimrodel01,c#aptAin18,Valerie,Nimrodel,252-882-1933,VNimrodel62@ma1l2ubiz,1,1
222,GDeagol42,s(hoUld96,Gabbi,Deagol,808-338-7784,GDeagol@b1zmailbiz,0,1
223,AOrodreth02,Light#66,Angelique,Orodreth,208-683-1210,AOrodreth29@b1zmailnet,1,0
224,CErkenbrand07,aBou!t10,Cindy,Erkenbrand,209-129-4771,Cindy.Erkenbrand@everyma1lnet,0,0
225,SThe Grey04,vis!ioNs98,Scarlet,The Grey,231-399-4003,SThe Grey58@b1zmailus,0,0
226,EElladan62,spe#eD17,Eve,Elladan,339-055-8103,EElladan18@gma1lcom,0,1
227,ELuthien89,Visio!ns19,Elizabeth,Luthien,304-655-1645,,1,0
228,JAlatar40,wiNd#ow27,Justice,Alatar,,JAlatar87@ma1lboxbiz,1,1
229,CMelkor69,s*hoUld07,Carla,Melkor,262-788-7302,CMelkor30@ma1l2uus,1,1
230,AIsildur45,visIo!ns28,Autumn,Isildur,859-184-2004,AIsildur76@everyma1lorg,1,1
231,KBalin82,mon$steR20,Kathy,Balin,225-263-6513,KBalin9@yah00us,1,1
232,MElros09,Is$land14,Mary,Elros,859-976-2309,MElros40@everyma1lorg,0,1
233,HCotton36,t$hrougH18,Hope,Cotton,,HCotton75@yah00net,0,1
234,MCurufin44,w#aIted42,Molly,Curufin,,MCurufin8@gma1lorg,1,0
235,NHuan14,sEcretl*y31,Nicole,Huan,209-090-2126,NHuan33@b1zmailnet,0,1
236,EErkenbrand06,wiCke%t45,Eleanor,Erkenbrand,,EErkenbrand18@ma1l2ucom,1,0
237,KShadowfax10,t!Rying78,Katherine,Shadowfax,,KShadowfax@somema1lbiz,0,1
238,GNesa93,en*dinG03,Gabriella,Nesa,210-238-7955,Gabriella.Nesa15@ma1lboxus,0,0
239,HFinrod83,mOns)ter01,Helen,Finrod,314-912-3862,HFinrod79@ma1lboxbiz,1,0
240,NSackville88,nUmber(s19,Natalie,Sackville,201-809-7459,NSackville5@b1zmailco.uk,0,1
241,AGildor76,r!abbIt79,Ana,Gildor,,AGildor52@everyma1lorg,0,1
242,EUngoliant60,is%laNd81,Eileen,Ungoliant,505-187-4015,EUngoliant39@ma1lboxcom,1,1
243,AOrodreth60,Secretly*40,Aileen,Orodreth,,,1,0
244,CCotton03,cOmput^er66,Camilla,Cotton,303-838-8283,CCotton4@gma1lorg,0,1
245,MAlatar92,Dr!eams27,Madison,Alatar,802-636-4805,Madison.Alatar85@gma1lorg,1,1
246,CAlatar65,numBers#91,Carolina,Alatar,229-355-6337,CAlatar93@ma1l2uorg,1,1
247,DNienna56,Li^ght62,Dana,Nienna,423-731-1428,Dana.Nienna@b1zmailco.uk,0,1
248,CLegolas02,Visions)15,Carla,Legolas,603-925-2508,Carla.Legolas@ma1l2uco.uk,1,0
249,CGil-Galad03,lIg*ht72,Cassandra,Gil-Galad,207-616-6874,,0,0
250,CThe Brown67,wronG^75,Claudia,The Brown,480-829-6129,CThe Brown28@ma1lboxus,1,1
