ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin
65,KBifur25,thR^ough41,Kelsey,Bifur,803-643-5185,KBifur0@hotma1lbiz,0,1
66,ASulimo97,thrOw#52,Alicia,Sulimo,308-344-5458,ASulimo21@somema1lnet,1,0
67,AIlluvatar26,s@ecretlY76,Ana,Illuvatar,513-883-5117,AIlluvatar31@ma1l2uorg,0,0
68,SUngoliant02,M$agnetic75,Shelby,Ungoliant,252-243-1930,Shelby.Ungoliant@ma1l2uorg,1,1
69,GTulkas80,captaIn!56,Gabbi,Tulkas,304-548-9805,GTulkas68@somema1lco.uk,0,1
70,AFingolfin62,shou%Ld76,Audrey,Fingolfin,,AFingolfin25@somema1lnet,1,0
71,CStormcrow08,cOm!puter12,Carolina,Stormcrow,219-975-1960,CStormcrow@everyma1lco.uk,1,0
72,DMithrandir40,wron^G85,Delilah,Mithrandir,,Delilah.Mithrandir@b1zmailco.uk,1,1
73,MSackville59,liGh)t19,Marishka,Sackville,605-102-8130,Marishka.Sackville@gma1lorg,0,1
74,EEarendil67,eN!ter81,Elizabeth,Earendil,218-981-6696,EEarendil10@b1zmailcom,1,1
75,KShelob53,captaiN*17,Kelsey,Shelob,,KShelob@ma1l2ucom,0,1
76,KElwing69,sEcretl!y89,Katherine,Elwing,303-082-2013,KElwing@ma1l2ubiz,1,0
77,EThranduil16,intereSt%74,Emma,Thranduil,303-555-5518,EThranduil22@ma1lboxus,0,1
78,LLurtz05,lIgh)t87,Lara,Lurtz,385-630-1014,LLurtz33@gma1lbiz,1,0
79,MMaeglin00,seCre$tly07,Melissa,Maeglin,207-242-4901,MMaeglin@ma1l2unet,1,1
80,BYavanna83,as^Ked31,Brooke,Yavanna,458-745-7424,BYavanna34@somema1lbiz,0,1
81,JOlorin93,magnet)iC89,Jessie,Olorin,458-342-2839,JOlorin@hotma1lorg,1,1
82,CElladan50,Sho^uld82,Carolina,Elladan,205-792-2070,CElladan10@everyma1lbiz,0,0
83,CBombur95,win$doW46,Claire,Bombur,304-972-7209,CBombur@gma1lnet,0,1
84,BKhamul03,en)dinG20,Bailey,Khamul,228-248-2630,BKhamul34@b1zmailbiz,0,0
85,JDenethor39,Assert#46,Judith,Denethor,239-642-9873,JDenethor95@hotma1lcom,1,1
86,KIsildur23,l*Ibrary92,Katrina,Isildur,405-316-6335,,1,1
87,VYavanna50,Captain%58,Valerie,Yavanna,480-679-9969,VYavanna57@hotma1lorg,0,1
88,VShagrat15,Sp!eed48,Vanessa,Shagrat,605-611-2673,Vanessa.Shagrat45@somema1lus,0,1
89,EQuickbeam08,Re%scue36,Ellen,Quickbeam,314-273-1118,EQuickbeam22@gma1lorg,1,0
90,AGrahame45,aSse!rt48,Andrea,Grahame,208-118-2595,AGrahame44@yah00biz,1,1
91,MBolger49,bUi$ld76,Melinda,Bolger,203-041-5016,MBolger63@ma1lboxcom,0,0
92,ATelchar62,s(houlD96,Aileen,Telchar,307-209-8440,,1,0
93,CShadowfax72,libra%rY05,Christina,Shadowfax,302-580-8444,Christina.Shadowfax71@somema1lorg,1,1
94,AGil-Galad84,islaN)d78,Autumn,Gil-Galad,802-507-4623,AGil-Galad58@somema1lus,1,0
95,ASauruman52,secrE*tly54,Angelica,Sauruman,219-903-8721,ASauruman81@gma1lbiz,0,1
96,JManwe20,librA)ry07,Jessie,Manwe,203-242-6457,Jessie.Manwe56@b1zmailorg,0,0
97,CDeagol75,sPee!d80,Chelsea,Deagol,217-741-3281,Chelsea.Deagol90@ma1lboxnet,0,1
98,JPharazon64,libRar%y14,Jenny,Pharazon,205-557-5896,Jenny.Pharazon38@b1zmailorg,0,0
99,IGil-Galad46,cApt%ain84,Isabell,Gil-Galad,212-226-3154,Isabell.Gil-Galad@hotma1lnet,1,1
100,VTuor95,Library%67,Valerie,Tuor,603-857-0328,VTuor@yah00org,1,0
101,MMaggot75,peopl^E32,Molly,Maggot,302-818-0438,MMaggot@hotma1lnet,0,1
102,NCotton77,lI*brary17,Niki,Cotton,228-051-9726,NCotton30@ma1lboxorg,1,1
103,JMaedhros29,lig%hT87,Joy,Maedhros,401-877-1696,Joy.Maedhros27@ma1l2unet,0,1
104,HElentari10,pIque%30,Haley,Elentari,207-315-9557,Haley.Elentari@somema1lbiz,0,0
105,AMelkor51,v(iSions41,Averie,Melkor,225-962-4615,AMelkor95@gma1lbiz,0,0
106,STelchar99,s^hepheRd24,Savannah,Telchar,314-568-0853,STelchar68@somema1lus,1,0
107,NGothmog67,Librar(y01,Natalie,Gothmog,,Natalie.Gothmog9@gma1lus,1,0
108,CPharazon40,comput*Er68,Clarissa,Pharazon,203-533-8787,CPharazon@ma1l2ubiz,1,0
109,NFinwe37,computEr%52,Niki,Finwe,505-270-5029,NFinwe35@yah00us,0,0
110,TLurtz00,Compu^ter14,Tiffany,Lurtz,206-065-9705,TLurtz82@yah00org,0,0
111,DNimrodel78,r$abBit72,Dianna,Nimrodel,314-174-2817,DNimrodel56@somema1lnet,0,0
112,SVarda34,monsT#er59,Savannah,Varda,,SVarda70@everyma1lus,1,0
113,HElros74,i@Sland23,Helena,Elros,,,1,1
114,TKementari14,pr(obAbly89,Tiffany,Kementari,217-058-5979,TKementari52@gma1lnet,1,1
115,STurin95,libRa%ry10,Sage,Turin,307-206-5285,STurin8@ma1lboxorg,0,1
116,BGandalf16,Word%s40,Bethany,Gandalf,308-427-5724,BGandalf@somema1lnet,1,1
117,AFingolfin77,visiO%ns72,Ariel,Fingolfin,513-113-7109,,0,0
118,LAnnatar64,li)braRy09,Leah,Annatar,802-125-6871,LAnnatar81@ma1l2unet,0,0
119,ELurtz66,seCr#etly20,Ellie,Lurtz,401-812-6060,ELurtz@yah00org,1,1
120,SElrond89,v!isioNs51,Scarlet,Elrond,209-501-7257,SElrond@ma1l2unet,0,0
121,HStormcrow37,throuG!h01,Heidi,Stormcrow,,HStormcrow40@everyma1lus,0,0
122,VHalbarad80,t)hRough00,Vanessa,Halbarad,218-893-4610,VHalbarad33@somema1lus,1,0
123,CShadowfax08,libr*Ary78,Christina,Shadowfax,307-174-2971,CShadowfax@gma1lnet,1,0
124,SAngrod28,secretL!y59,Sydney,Angrod,205-311-6458,SAngrod54@ma1l2uus,0,0
125,EGoldberry79,secreTly!52,Eva,Goldberry,808-027-5710,EGoldberry50@somema1lus,0,1
126,TNazgul07,c@apTain66,Tiffany,Nazgul,701-486-3273,Tiffany.Nazgul@ma1lboxorg,0,0
127,MManwe62,Light^05,Melody,Manwe,808-429-3730,MManwe@b1zmailus,1,1
128,AMaeglin82,visio$nS41,Autumn,Maeglin,215-720-0311,AMaeglin61@somema1lco.uk,1,0
129,DUngoliant68,s^ecRetly23,Daniella,Ungoliant,859-395-4560,,1,1
130,ZAldarion04,lib$rarY23,Zoey,Aldarion,,ZAldarion23@somema1lorg,1,1
131,AFinarfin29,pIqu^e79,Amy,Finarfin,308-629-2279,Amy.Finarfin84@ma1lboxorg,0,1
132,JGorbag28,Assert^19,Janet,Gorbag,802-298-0478,JGorbag91@ma1l2uco.uk,0,0
133,DAlcarin20,Wai^ted47,Donna,Alcarin,339-676-9025,DAlcarin71@everyma1lorg,1,1
134,CBofur39,w%rIte86,Chelsea,Bofur,803-433-0490,CBofur29@everyma1lbiz,0,1
135,SShagrat32,aSser^t33,Sandra,Shagrat,401-556-9342,Sandra.Shagrat47@somema1lnet,1,1
136,MMablung71,Secretl$y33,Melanie,Mablung,,Melanie.Mablung55@b1zmailus,0,0
137,CSackville71,Re$scue52,Claudia,Sackville,803-439-7920,,1,0
138,VTheoden65,prOb@ably10,Vanessa,Theoden,,VTheoden99@ma1l2uorg,0,0
139,AShelob29,vIsion$s44,Amy,Shelob,,AShelob9@ma1lboxco.uk,0,0
140,SAldarion74,s#ecrEtly98,Sylvia,Aldarion,276-711-4076,SAldarion37@everyma1lco.uk,1,0
141,KCelebrimbor32,l$ighT76,Katherine,Celebrimbor,276-156-9367,,1,0
142,HValaquenta56,is$laNd56,Hanna,Valaquenta,505-525-0809,HValaquenta14@everyma1lorg,0,1
143,EFingolfin51,lib(raRy55,Eleanor,Fingolfin,205-368-0131,,1,1
144,VElrohir67,libR*ary65,Valerie,Elrohir,803-979-5244,VElrohir59@b1zmailco.uk,0,0
145,GValaquenta19,comp*Uter81,Gabbi,Valaquenta,276-462-6270,GValaquenta98@b1zmailorg,1,0
146,AKili12,inTe!rest59,Allison,Kili,701-942-4094,AKili20@ma1lboxnet,1,1
147,CKhamul16,cA^ptain37,Chloe,Khamul,201-830-7423,,1,1
148,TDeagol70,bu!Ild66,Trinity,Deagol,,TDeagol@hotma1lco.uk,0,0
149,LWormtongue29,l(ighT83,Laura,Wormtongue,803-850-9587,,1,1
150,CSulimo31,secr#eTly38,Christina,Sulimo,225-843-7681,CSulimo20@gma1lbiz,1,0
151,JSauron11,sHoul#d68,Jewel,Sauron,385-335-7246,Jewel.Sauron@ma1lboxus,1,0
152,MBeren37,S(hould10,Mary,Beren,701-548-7196,MBeren@b1zmailnet,1,1
153,LFinarfin64,secreT%ly41,Liv,Finarfin,215-551-5454,LFinarfin@hotma1lorg,1,0
154,LTuor50,asSe@rt06,Larissa,Tuor,,,1,1
155,GBrandybuck75,captaI@n10,Gabriella,Brandybuck,225-878-3217,GBrandybuck@ma1lboxcom,1,1
156,QDurin32,secr(Etly18,Quinn,Durin,239-666-7608,QDurin37@yah00com,1,0
157,VFinarfin61,a(sserT57,Valerie,Finarfin,231-776-4171,VFinarfin80@gma1lnet,1,1
158,TGaladriel71,tRe*es86,Tina,Galadriel,401-319-1935,TGaladriel72@gma1lbiz,0,0
159,AGoldberry59,P^ique55,Amy,Goldberry,319-220-4926,Amy.Goldberry92@ma1lboxco.uk,0,0
160,AThe Brown22,Wick$et03,Abby,The Brown,,,1,0
161,MLuthien08,comput%eR81,Marishka,Luthien,701-657-7527,,1,1
162,ATheoden55,computeR(49,Aileen,Theoden,,ATheoden@ma1lboxco.uk,1,1
163,NCelebrimbor41,thrO)w98,Nicole,Celebrimbor,314-460-1415,NCelebrimbor18@b1zmailnet,1,1
164,MElendil63,compUte*r18,Marishka,Elendil,308-150-6506,MElendil73@gma1lco.uk,0,1
165,RStormcrow32,eNte@r12,Rachel,Stormcrow,405-067-5437,Rachel.Stormcrow56@ma1l2ubiz,0,0
166,FErkenbrand12,iNteres$t73,Felicity,Erkenbrand,,FErkenbrand@yah00biz,1,1
167,KDori02,u#Ntil78,Kylie,Dori,605-996-6639,KDori3@ma1lboxnet,0,0
168,JBolger96,viSion#s89,Jamie,Bolger,339-433-8686,Jamie.Bolger@b1zmailco.uk,0,1
169,DCotton47,intErest(89,Dana,Cotton,203-510-2036,DCotton63@b1zmailnet,1,1
170,JMaggot30,asSer^t84,Justice,Maggot,209-604-9218,JMaggot@yah00net,0,0
171,JFelagund29,seCre)tly22,Justice,Felagund,225-768-0096,JFelagund8@yah00com,0,1
172,LTreebeard82,cOmpu!ter68,Lara,Treebeard,205-624-4587,Lara.Treebeard81@gma1lorg,1,1
173,HBeren11,eNte^r56,Helena,Beren,212-472-2256,HBeren34@ma1lboxco.uk,0,0
174,JIdril53,nu#mbeRs41,Jacqueline,Idril,,JIdril38@gma1lus,0,1
175,VSauron40,vis(ioNs26,Vivianna,Sauron,207-388-5322,VSauron12@everyma1lnet,0,1
176,CButterbur25,thr!Ow31,Cindy,Butterbur,406-046-9172,,0,1
177,JEcthelion75,a(lwAys72,Jennifer,Ecthelion,252-834-9618,Jennifer.Ecthelion77@gma1lnet,1,0
178,MKili70,shoul*D00,Megan,Kili,219-921-8104,MKili43@b1zmailcom,0,1
179,CMorgoth50,aSse#rt14,Clarissa,Morgoth,423-191-6554,CMorgoth62@somema1lnet,0,1
180,MTulkas49,rEsc!ue37,Miranda,Tulkas,605-693-8930,MTulkas@hotma1lus,0,0
181,VNienna37,wickeT(84,Veronica,Nienna,206-212-8337,VNienna@hotma1lnet,1,1
182,AGamgee60,Bu*ild44,Annabelle,Gamgee,319-197-2985,AGamgee@ma1lboxco.uk,0,1
183,VOlorin95,shoUl@d96,Veronica,Olorin,212-264-8566,Veronica.Olorin@everyma1lnet,0,1
184,JKementari60,thRoug)h89,Jessie,Kementari,262-542-9723,Jessie.Kementari90@somema1lco.uk,0,1
185,MMandos69,Asse#rt99,Monica,Mandos,207-957-8928,MMandos@b1zmailus,0,1
186,HGothmog97,W$icket84,Helen,Gothmog,907-663-1369,HGothmog70@gma1lnet,1,0
187,AEowyn05,shoU$ld25,Annabelle,Eowyn,209-310-4884,AEowyn74@b1zmailnet,1,0
188,JCurufin60,lIbrary*60,Jessica,Curufin,,,1,0
189,ZGandalf05,cap$taiN73,Zoey,Gandalf,307-526-3131,ZGandalf43@everyma1lorg,1,1
190,HNimloth81,captAin)37,Hope,Nimloth,240-999-8483,HNimloth55@yah00com,0,1
191,WGoldberry45,as)Sert14,Wendy,Goldberry,304-407-2210,WGoldberry58@everyma1lnet,0,1
192,MMorgoth67,interesT@40,Mina,Morgoth,,,0,1
193,MElrohir47,secretL*y19,Marishka,Elrohir,,Marishka.Elrohir92@ma1lboxcom,1,0
194,CStormcrow51,cOmp^uter54,Claudia,Stormcrow,480-812-6767,CStormcrow0@everyma1lnet,1,1
195,RLurtz51,pIq#ue66,Rachel,Lurtz,,RLurtz63@gma1lbiz,0,1
196,MHamfast79,peo@Ple06,Mackenzie,Hamfast,385-706-2475,,0,1
197,HCelebrimbor18,rescuE)49,Hanna,Celebrimbor,,HCelebrimbor44@gma1lorg,0,1
198,SNori42,visi$oNs82,Savannah,Nori,,Savannah.Nori14@ma1l2unet,0,0
199,GBombur30,Pi%que23,Grace,Bombur,212-193-1139,GBombur77@gma1lbiz,1,0
200,AKili85,capt%aiN28,Alicia,Kili,304-323-3562,Alicia.Kili22@gma1lorg,0,0
201,MThingol05,iSland#19,Melanie,Thingol,303-767-3403,MThingol@somema1lorg,1,1
202,BBracegirdle19,Cave)s07,Bailey,Bracegirdle,208-457-3009,BBracegirdle42@gma1lorg,1,1
203,LBarahir01,viSions%11,Larissa,Barahir,859-076-3129,Larissa.Barahir@hotma1lco.uk,1,1
204,AHurin50,vi#siOns66,Adrianna,Hurin,307-898-4479,AHurin4@b1zmailnet,1,0
205,ETreebeard71,visioNs#20,Eva,Treebeard,808-063-7255,Eva.Treebeard@ma1l2ubiz,0,0
206,AGlorfindel12,res)Cue56,Angie,Glorfindel,316-313-7697,AGlorfindel91@gma1lorg,0,1
207,CPharazon53,sHo%uld33,Cindy,Pharazon,303-227-3089,CPharazon@yah00org,1,0
208,SMiriel68,mo*nstEr78,Sylvia,Miriel,859-333-3029,SMiriel75@hotma1lorg,1,0
209,BQuickbeam88,wO$rld38,Benjamin,Quickbeam,,BQuickbeam96@b1zmailorg,0,0
210,SThingol17,inTerest$75,Sage,Thingol,,SThingol66@gma1lnet,1,1
211,MTheoden89,isla)nD55,Maggie,Theoden,218-884-9002,Maggie.Theoden@ma1l2uorg,1,0
212,BKing87,wIck%et84,Brooke,King,505-206-8238,BKing89@b1zmailorg,0,1
213,AFaramir66,secr@etlY80,Allison,Faramir,803-659-2936,AFaramir21@somema1lcom,0,1
214,MGothmog33,shephE$rd87,Maria,Gothmog,480-786-3651,MGothmog@somema1lcom,1,0
215,GBeregond39,asser(T06,Grace,Beregond,406-764-5125,GBeregond93@hotma1lcom,0,0
216,ACeleborn94,vi$sIons25,Aileen,Celeborn,513-543-4968,ACeleborn72@ma1l2ubiz,1,0
217,EElentari40,ra*bbiT70,Emma,Elentari,,,1,0
218,ERadagast83,Smo^ke38,Ellie,Radagast,239-749-8406,ERadagast97@ma1l2ubiz,1,1
219,JElrond99,e*Nter42,Jessica,Elrond,605-109-7143,JElrond@ma1l2uorg,1,0
220,MOrodreth47,dE%manded86,Mackenzie,Orodreth,406-979-5734,MOrodreth@everyma1lcom,0,0
221,VNimrodel01,c^aptaIn18,Valerie,Nimrodel,307-882-1933,Valerie.Nimrodel@somema1lbiz,1,1
222,GDeagol42,sho@ulD96,Gabbi,Deagol,,GDeagol71@somema1lcom,1,1
223,AOrodreth02,lI!ght66,Angelique,Orodreth,307-683-1210,AOrodreth@everyma1lus,1,0
224,CErkenbrand07,aBo!ut10,Cindy,Erkenbrand,401-129-4771,CErkenbrand58@everyma1lus,1,1
225,SThe Grey04,vi^sionS98,Scarlet,The Grey,605-399-4003,Scarlet.The Grey@somema1lcom,0,0
226,EElladan62,spEed*17,Eve,Elladan,803-055-8103,Eve.Elladan@everyma1lbiz,0,1
227,ELuthien89,viSio)ns19,Elizabeth,Luthien,603-655-1645,ELuthien73@somema1lcom,0,1
228,JAlatar40,windOw!27,Justice,Alatar,,JAlatar95@hotma1lcom,0,0
229,CMelkor69,sho#uLd07,Carla,Melkor,240-788-7302,CMelkor@gma1lco.uk,0,0
230,AIsildur45,visio*nS28,Autumn,Isildur,385-184-2004,AIsildur91@ma1lboxus,1,0
231,KBalin82,Mon(ster20,Kathy,Balin,206-263-6513,Kathy.Balin@somema1lbiz,1,1
232,MElros09,isl!And14,Mary,Elros,,Mary.Elros97@somema1lus,1,0
233,HCotton36,throu%gH18,Hope,Cotton,225-084-3472,HCotton36@hotma1lbiz,0,1
234,MCurufin44,waitEd#42,Molly,Curufin,,MCurufin14@somema1lcom,1,0
235,NHuan14,secr^etlY31,Nicole,Huan,339-090-2126,NHuan61@hotma1lbiz,1,1
236,EErkenbrand06,Wic*ket45,Eleanor,Erkenbrand,,EErkenbrand96@hotma1lorg,1,0
237,KShadowfax10,t@ryiNg78,Katherine,Shadowfax,,KShadowfax@ma1lboxbiz,0,1
238,GNesa93,e%ndinG03,Gabriella,Nesa,701-238-7955,GNesa9@b1zmailbiz,0,0
239,HFinrod83,mOns^ter01,Helen,Finrod,505-912-3862,HFinrod98@ma1lboxorg,1,0
240,NSackville88,numb$Ers19,Natalie,Sackville,276-809-7459,NSackville@everyma1lco.uk,1,1
241,AGildor76,Rab^bit79,Ana,Gildor,859-169-5323,AGildor22@somema1lus,1,0
242,EUngoliant60,isl^aNd81,Eileen,Ungoliant,205-187-4015,EUngoliant@somema1lco.uk,1,1
243,AOrodreth60,secRetl(y40,Aileen,Orodreth,339-435-7553,AOrodreth@hotma1lus,0,1
244,CCotton03,Comp!uter66,Camilla,Cotton,316-838-8283,Camilla.Cotton66@hotma1lbiz,1,1
245,MAlatar92,dr*Eams27,Madison,Alatar,319-636-4805,Madison.Alatar48@gma1lbiz,0,0
246,CAlatar65,nU(mbers91,Carolina,Alatar,304-355-6337,Carolina.Alatar@somema1lus,1,0
247,DNienna56,l$ighT62,Dana,Nienna,302-731-1428,DNienna29@ma1l2uco.uk,1,0
248,CLegolas02,viSion*s15,Carla,Legolas,210-925-2508,Carla.Legolas80@ma1lboxorg,0,1
249,CGil-Galad03,li)ghT72,Cassandra,Gil-Galad,401-616-6874,CGil-Galad78@gma1lorg,1,0
250,CThe Brown67,wr@oNg75,Claudia,The Brown,,Claudia.The Brown7@ma1lboxus,1,1
