ID,Username,Password,FirstName,LastName,PhoneNumber,Email,IsReviewer,IsAdmin
70,AFingolfin62,Shou*ld76,Audrey,Fingolfin,209-370-5414,,0,1
71,CStormcrow08,co^Mputer12,Carolina,Stormcrow,209-975-1960,Carolina.Stormcrow@yah00com,0,1
72,DMithrandir40,Wron#g85,Delilah,Mithrandir,513-072-9182,DMithrandir45@b1zmailnet,1,1
73,MSackville59,l(ighT19,Marishka,Sackville,701-102-8130,Marishka.Sackville56@b1zmailco.uk,0,1
74,EEarendil67,entEr%81,Elizabeth,Earendil,225-981-6696,EEarendil10@yah00net,0,0
75,KShelob53,capta@In17,Kelsey,Shelob,405-067-9054,KShelob57@hotma1lus,1,1
76,KElwing69,seCret#ly89,Katherine,Elwing,,KElwing7@gma1lbiz,0,1
77,EThranduil16,int)erEst74,Emma,Thranduil,702-555-5518,EThranduil30@gma1lnet,1,1
78,LLurtz05,l%Ight87,Lara,Lurtz,209-630-1014,LLurtz@yah00us,1,0
79,MMaeglin00,sec%reTly07,Melissa,Maeglin,319-242-4901,Melissa.Maeglin81@gma1lnet,1,0
80,BYavanna83,a!skeD31,Brooke,Yavanna,307-745-7424,BYavanna41@ma1l2uco.uk,1,1
81,JOlorin93,mAgnetic(89,Jessie,Olorin,209-342-2839,JOlorin69@somema1lcom,1,0
82,CElladan50,s^houlD82,Carolina,Elladan,702-792-2070,Carolina.Elladan97@everyma1lus,0,0
83,CBombur95,windOw#46,Claire,Bombur,423-972-7209,CBombur97@hotma1lnet,0,0
84,BKhamul03,Ending^20,Bailey,Khamul,229-248-2630,Bailey.Khamul13@everyma1lcom,0,0
85,JDenethor39,a)sSert46,Judith,Denethor,,JDenethor80@hotma1lnet,1,0
86,KIsildur23,lib#rAry92,Katrina,Isildur,401-316-6335,KIsildur5@somema1lus,1,1
87,VYavanna50,capt@aiN58,Valerie,Yavanna,907-679-9969,VYavanna38@gma1lcom,1,1
88,VShagrat15,Speed(48,Vanessa,Shagrat,,VShagrat52@hotma1lorg,1,1
89,EQuickbeam08,rescUe@36,Ellen,Quickbeam,276-273-1118,Ellen.Quickbeam2@yah00com,1,0
90,AGrahame45,As^sert48,Andrea,Grahame,405-118-2595,AGrahame35@ma1l2uus,0,0
91,MBolger49,buiL%d76,Melinda,Bolger,808-041-5016,MBolger45@ma1lboxus,1,1
92,ATelchar62,sho^Uld96,Aileen,Telchar,262-209-8440,ATelchar69@yah00com,0,0
93,CShadowfax72,lib)rAry05,Christina,Shadowfax,304-580-8444,CShadowfax@hotma1lcom,0,0
94,AGil-Galad84,islan)D78,Autumn,Gil-Galad,208-507-4623,AGil-Galad@ma1l2uco.uk,0,1
95,ASauruman52,secret*lY54,Angelica,Sauruman,302-903-8721,ASauruman53@ma1lboxcom,1,0
96,JManwe20,liBrar#y07,Jessie,Manwe,,JManwe98@hotma1lco.uk,1,0
97,CDeagol75,s!peeD80,Chelsea,Deagol,,CDeagol@ma1lboxus,1,0
98,JPharazon64,librarY*14,Jenny,Pharazon,319-557-5896,Jenny.Pharazon0@b1zmailcom,0,0
99,IGil-Galad46,caPt#ain84,Isabell,Gil-Galad,479-226-3154,IGil-Galad@yah00us,1,0
100,VTuor95,lib*rAry67,Valerie,Tuor,605-857-0328,VTuor89@yah00co.uk,0,0
101,MMaggot75,Pe!ople32,Molly,Maggot,,MMaggot37@everyma1lco.uk,0,0
102,NCotton77,li%brarY17,Niki,Cotton,205-051-9726,,0,1
103,JMaedhros29,ligH@t87,Joy,Maedhros,225-877-1696,JMaedhros@hotma1lnet,1,1
104,HElentari10,piQue@30,Haley,Elentari,,HElentari84@yah00net,0,0
105,AMelkor51,vi%siOns41,Averie,Melkor,212-962-4615,AMelkor12@ma1l2uus,1,0
106,STelchar99,shEph#erd24,Savannah,Telchar,401-568-0853,Savannah.Telchar38@ma1l2uorg,1,1
107,NGothmog67,librAry!01,Natalie,Gothmog,,Natalie.Gothmog79@somema1lus,0,1
108,CPharazon40,coMpute%r68,Clarissa,Pharazon,479-533-8787,CPharazon@everyma1lcom,0,0
109,NFinwe37,coMputer@52,Niki,Finwe,201-270-5029,NFinwe13@gma1lcom,0,1
110,TLurtz00,co%mputEr14,Tiffany,Lurtz,206-065-9705,TLurtz73@ma1lboxus,0,1
111,DNimrodel78,rabb$It72,Dianna,Nimrodel,302-174-2817,DNimrodel@ma1lboxus,1,0
112,SVarda34,moNste!r59,Savannah,Varda,276-102-2305,SVarda68@ma1lboxnet,0,0
113,HElros74,islaNd%23,Helena,Elros,239-136-7122,HElros54@ma1l2unet,0,1
114,TKementari14,pro%Bably89,Tiffany,Kementari,262-058-5979,,0,1
115,STurin95,li)brAry10,Sage,Turin,229-206-5285,Sage.Turin@ma1lboxus,1,0
116,BGandalf16,Wo@rds40,Bethany,Gandalf,307-427-5724,BGandalf86@hotma1lus,0,0
117,AFingolfin77,Vis^ions72,Ariel,Fingolfin,701-113-7109,Ariel.Fingolfin46@yah00org,0,1
118,LAnnatar64,l!Ibrary09,Leah,Annatar,208-125-6871,LAnnatar44@everyma1lco.uk,1,0
119,ELurtz66,sec*retlY20,Ellie,Lurtz,303-812-6060,ELurtz@gma1lorg,0,0
120,SElrond89,vi#sioNs51,Scarlet,Elrond,303-501-7257,SElrond19@somema1lbiz,1,0
121,HStormcrow37,throUgh@01,Heidi,Stormcrow,252-890-0557,HStormcrow@gma1lbiz,0,1
122,VHalbarad80,Thro(ugh00,Vanessa,Halbarad,210-893-4610,VHalbarad15@ma1lboxco.uk,1,0
123,CShadowfax08,li^bRary78,Christina,Shadowfax,802-174-2971,CShadowfax35@somema1lus,1,0
124,SAngrod28,sE^cretly59,Sydney,Angrod,217-311-6458,SAngrod42@ma1l2uus,1,1
125,EGoldberry79,secretLy)52,Eva,Goldberry,304-027-5710,Eva.Goldberry60@ma1l2ucom,0,1
126,TNazgul07,capT)ain66,Tiffany,Nazgul,225-486-3273,TNazgul76@hotma1lnet,1,0
127,MManwe62,l%Ight05,Melody,Manwe,215-429-3730,MManwe9@hotma1lco.uk,1,1
128,AMaeglin82,vIsions^41,Autumn,Maeglin,808-720-0311,AMaeglin56@hotma1lnet,1,0
129,DUngoliant68,secreTl#y23,Daniella,Ungoliant,701-395-4560,DUngoliant30@ma1lboxus,1,1
130,ZAldarion04,lib!rAry23,Zoey,Aldarion,314-158-7825,ZAldarion45@ma1l2uco.uk,1,0
131,AFinarfin29,P(ique79,Amy,Finarfin,215-629-2279,AFinarfin20@everyma1lco.uk,0,1
132,JGorbag28,asseR*t19,Janet,Gorbag,240-298-0478,JGorbag@somema1lbiz,0,0
133,DAlcarin20,w%aiTed47,Donna,Alcarin,205-676-9025,DAlcarin@ma1l2ubiz,1,1
134,CBofur39,Wr!ite86,Chelsea,Bofur,,Chelsea.Bofur@gma1lco.uk,0,1
135,SShagrat32,Asser*t33,Sandra,Shagrat,316-556-9342,Sandra.Shagrat@everyma1lorg,1,1
136,MMablung71,Secretly)33,Melanie,Mablung,206-131-8450,MMablung47@hotma1lnet,1,1
137,CSackville71,reSc@ue52,Claudia,Sackville,210-439-7920,CSackville97@yah00net,0,0
138,VTheoden65,Probab(ly10,Vanessa,Theoden,907-547-8925,VTheoden85@ma1l2uco.uk,0,0
139,AShelob29,visiO*ns44,Amy,Shelob,,AShelob99@everyma1lnet,1,1
140,SAldarion74,Sec@retly98,Sylvia,Aldarion,217-711-4076,SAldarion32@yah00us,1,0
141,KCelebrimbor32,li@ghT76,Katherine,Celebrimbor,,,1,0
142,HValaquenta56,isL%and56,Hanna,Valaquenta,225-525-0809,HValaquenta@hotma1lcom,0,1
143,EFingolfin51,lib!raRy55,Eleanor,Fingolfin,212-368-0131,EFingolfin@everyma1lbiz,1,1
144,VElrohir67,libRary^65,Valerie,Elrohir,276-979-5244,VElrohir@yah00org,0,0
145,GValaquenta19,co%mpUter81,Gabbi,Valaquenta,308-462-6270,GValaquenta@everyma1lorg,0,1
146,AKili12,int%ereSt59,Allison,Kili,385-942-4094,AKili31@b1zmailus,1,0
147,CKhamul16,ca#Ptain37,Chloe,Khamul,207-830-7423,Chloe.Khamul89@yah00net,0,1
148,TDeagol70,b^uilD66,Trinity,Deagol,,Trinity.Deagol43@gma1lco.uk,0,1
149,LWormtongue29,liGht%83,Laura,Wormtongue,808-850-9587,Laura.Wormtongue69@somema1lorg,1,1
150,CSulimo31,sE!cretly38,Christina,Sulimo,,CSulimo29@everyma1lcom,1,0
151,JSauron11,Sh%ould68,Jewel,Sauron,458-335-7246,JSauron24@ma1lboxnet,0,1
152,MBeren37,s$houlD10,Mary,Beren,339-548-7196,MBeren12@gma1lorg,1,1
153,LFinarfin64,sec@retLy41,Liv,Finarfin,405-551-5454,Liv.Finarfin@gma1lcom,0,1
154,LTuor50,Asse^rt06,Larissa,Tuor,458-362-3025,Larissa.Tuor37@yah00org,0,1
155,GBrandybuck75,captAi^n10,Gabriella,Brandybuck,225-878-3217,,1,0
156,QDurin32,se*cretLy18,Quinn,Durin,401-666-7608,QDurin11@everyma1lco.uk,1,1
157,VFinarfin61,asse^Rt57,Valerie,Finarfin,,VFinarfin99@everyma1lnet,1,0
158,TGaladriel71,trE%es86,Tina,Galadriel,303-319-1935,TGaladriel@ma1l2ucom,0,0
159,AGoldberry59,piqu)E55,Amy,Goldberry,215-220-4926,Amy.Goldberry64@somema1lco.uk,0,1
160,AThe Brown22,wiC$ket03,Abby,The Brown,276-925-4439,AThe Brown94@b1zmailus,0,1
161,MLuthien08,compu)tEr81,Marishka,Luthien,304-657-7527,MLuthien45@yah00biz,1,0
162,ATheoden55,comp!Uter49,Aileen,Theoden,513-383-4496,ATheoden19@ma1l2ubiz,0,1
163,NCelebrimbor41,th*roW98,Nicole,Celebrimbor,228-460-1415,,0,0
164,MElendil63,computeR^18,Marishka,Elendil,808-150-6506,MElendil88@everyma1lorg,1,0
165,RStormcrow32,enTe!r12,Rachel,Stormcrow,276-067-5437,RStormcrow38@gma1lorg,1,0
166,FErkenbrand12,i^nteRest73,Felicity,Erkenbrand,423-509-0157,FErkenbrand35@b1zmailcom,0,0
167,KDori02,unt@Il78,Kylie,Dori,276-996-6639,KDori27@somema1lco.uk,0,1
168,JBolger96,Vision$s89,Jamie,Bolger,406-433-8686,,1,1
169,DCotton47,inte@resT89,Dana,Cotton,808-510-2036,DCotton35@b1zmailcom,1,1
170,JMaggot30,As(sert84,Justice,Maggot,207-604-9218,JMaggot@somema1lorg,1,0
171,JFelagund29,secr^etlY22,Justice,Felagund,208-768-0096,JFelagund@yah00us,1,0
172,LTreebeard82,compuTe@r68,Lara,Treebeard,228-624-4587,Lara.Treebeard@everyma1lcom,0,0
173,HBeren11,eNter(56,Helena,Beren,228-472-2256,HBeren16@yah00us,0,0
174,JIdril53,numbE^rs41,Jacqueline,Idril,208-058-8638,JIdril62@yah00us,1,0
175,VSauron40,visi!oNs26,Vivianna,Sauron,605-388-5322,VSauron29@yah00net,0,0
176,CButterbur25,t#hRow31,Cindy,Butterbur,603-046-9172,CButterbur21@ma1l2unet,0,0
177,JEcthelion75,Alway!s72,Jennifer,Ecthelion,208-834-9618,Jennifer.Ecthelion25@hotma1lorg,1,1
178,MKili70,sh)ouLd00,Megan,Kili,,MKili@hotma1lorg,1,1
179,CMorgoth50,Asser$t14,Clarissa,Morgoth,316-191-6554,,0,1
180,MTulkas49,R(escue37,Miranda,Tulkas,209-693-8930,Miranda.Tulkas92@somema1lbiz,0,0
181,VNienna37,wIc^ket84,Veronica,Nienna,480-212-8337,VNienna92@somema1lcom,0,0
182,AGamgee60,bui%Ld44,Annabelle,Gamgee,314-197-2985,Annabelle.Gamgee59@gma1lorg,0,1
183,VOlorin95,s#hOuld96,Veronica,Olorin,209-264-8566,VOlorin95@somema1lco.uk,0,1
184,JKementari60,thrOu!gh89,Jessie,Kementari,217-542-9723,,1,0
185,MMandos69,assErt*99,Monica,Mandos,907-957-8928,MMandos@somema1lcom,0,0
186,HGothmog97,wicKet%84,Helen,Gothmog,276-663-1369,HGothmog50@ma1lboxorg,0,1
187,AEowyn05,s$houlD25,Annabelle,Eowyn,228-310-4884,AEowyn@everyma1lcom,1,0
188,JCurufin60,li^brarY60,Jessica,Curufin,808-586-0797,JCurufin66@hotma1lbiz,1,0
189,ZGandalf05,cApta!in73,Zoey,Gandalf,,ZGandalf9@ma1l2unet,1,1
190,HNimloth81,capT%ain37,Hope,Nimloth,207-999-8483,HNimloth91@b1zmailco.uk,0,1
191,WGoldberry45,Ass@ert14,Wendy,Goldberry,276-407-2210,WGoldberry@ma1lboxorg,0,1
192,MMorgoth67,inteRest!40,Mina,Morgoth,210-490-6050,MMorgoth@gma1lorg,0,1
193,MElrohir47,secrE!tly19,Marishka,Elrohir,423-435-9434,Marishka.Elrohir56@gma1lnet,1,1
194,CStormcrow51,compu$tEr54,Claudia,Stormcrow,803-812-6767,CStormcrow33@b1zmailus,1,1
195,RLurtz51,p)iQue66,Rachel,Lurtz,,RLurtz57@hotma1lnet,0,1
196,MHamfast79,P^eople06,Mackenzie,Hamfast,304-706-2475,Mackenzie.Hamfast60@gma1lnet,0,1
197,HCelebrimbor18,res@Cue49,Hanna,Celebrimbor,405-134-3243,HCelebrimbor14@everyma1lnet,0,1
198,SNori42,viSio!ns82,Savannah,Nori,229-650-2892,SNori@ma1lboxus,0,1
199,GBombur30,Piqu!e23,Grace,Bombur,,GBombur@ma1l2uorg,0,0
200,AKili85,captA!in28,Alicia,Kili,212-323-3562,Alicia.Kili75@ma1l2ucom,0,1
201,MThingol05,isLa^nd19,Melanie,Thingol,603-767-3403,,1,1
202,BBracegirdle19,ca*veS07,Bailey,Bracegirdle,307-457-3009,BBracegirdle24@hotma1lco.uk,1,0
203,LBarahir01,vision(S11,Larissa,Barahir,423-076-3129,LBarahir71@gma1lus,0,0
204,AHurin50,Vision#s66,Adrianna,Hurin,201-898-4479,AHurin@ma1l2uco.uk,0,1
205,ETreebeard71,Vis^ions20,Eva,Treebeard,859-063-7255,ETreebeard@gma1lorg,1,0
206,AGlorfindel12,rEscu%e56,Angie,Glorfindel,,AGlorfindel50@yah00co.uk,1,1
207,CPharazon53,sh%ouLd33,Cindy,Pharazon,702-227-3089,CPharazon@gma1lco.uk,0,0
208,SMiriel68,monS*ter78,Sylvia,Miriel,405-333-3029,SMiriel89@b1zmailco.uk,0,1
209,AQuickbeam88,w^Orld38,Aphrodite,Quickbeam,228-972-2120,Aphrodite.Quickbeam@ma1l2uorg,0,0
210,SThingol17,inte*reSt75,Sage,Thingol,209-940-5651,SThingol39@ma1lboxus,0,1
211,MTheoden89,iS!land55,Maggie,Theoden,210-884-9002,MTheoden91@yah00biz,0,1
212,BKing87,wic@Ket84,Brooke,King,802-206-8238,BKing61@gma1lco.uk,0,0
213,AFaramir66,secretlY@80,Allison,Faramir,,AFaramir74@hotma1lorg,0,1
214,MGothmog33,sheph%Erd87,Maria,Gothmog,605-786-3651,MGothmog@gma1lorg,1,1
215,GBeregond39,asserT^06,Grace,Beregond,480-764-5125,GBeregond4@yah00com,1,0
216,ACeleborn94,v#isiOns25,Aileen,Celeborn,276-543-4968,ACeleborn31@somema1lco.uk,0,1
217,EElentari40,Rab!bit70,Emma,Elentari,252-754-8045,EElentari@somema1lorg,0,1
218,ERadagast83,smO$ke38,Ellie,Radagast,802-749-8406,ERadagast69@hotma1lorg,0,1
219,JElrond99,enT@er42,Jessica,Elrond,480-109-7143,JElrond68@ma1lboxnet,0,0
220,MOrodreth47,deManded^86,Mackenzie,Orodreth,308-979-5734,MOrodreth@b1zmailcom,0,1
221,VNimrodel01,c%Aptain18,Valerie,Nimrodel,218-882-1933,VNimrodel@ma1l2ubiz,0,1
222,GDeagol42,sHould#96,Gabbi,Deagol,701-338-7784,GDeagol96@yah00com,0,1
223,AOrodreth02,Light@66,Angelique,Orodreth,385-683-1210,AOrodreth31@ma1lboxorg,0,1
224,CErkenbrand07,ab@oUt10,Cindy,Erkenbrand,,CErkenbrand96@ma1l2unet,1,0
225,SThe Grey04,Vision$s98,Scarlet,The Grey,803-399-4003,SThe Grey22@somema1lnet,1,1
226,EElladan62,spee^D17,Eve,Elladan,212-055-8103,EElladan80@gma1lbiz,1,0
227,ELuthien89,V@isions19,Elizabeth,Luthien,210-655-1645,ELuthien57@ma1lboxnet,0,1
228,JAlatar40,wind%oW27,Justice,Alatar,262-398-7947,Justice.Alatar36@yah00us,0,1
229,CMelkor69,sH#ould07,Carla,Melkor,,,0,0
230,AIsildur45,vi#sioNs28,Autumn,Isildur,385-184-2004,AIsildur96@ma1lboxnet,0,0
231,KBalin82,monste%R20,Kathy,Balin,,KBalin86@gma1lco.uk,0,0
232,MElros09,Is*land14,Mary,Elros,205-976-2309,MElros4@yah00co.uk,1,1
233,HCotton36,throug)H18,Hope,Cotton,276-084-3472,HCotton7@ma1l2ucom,0,1
234,MCurufin44,waIte%d42,Molly,Curufin,215-823-1074,MCurufin30@gma1lus,0,0
235,NHuan14,Secretly!31,Nicole,Huan,219-090-2126,NHuan9@ma1l2ubiz,0,0
236,EErkenbrand06,wiC*ket45,Eleanor,Erkenbrand,406-105-9328,EErkenbrand97@gma1lorg,1,1
237,KShadowfax10,t$rYing78,Katherine,Shadowfax,207-844-7457,Katherine.Shadowfax77@somema1lorg,1,0
238,GNesa93,Endin^g03,Gabriella,Nesa,859-238-7955,,1,1
239,HFinrod83,m!oNster01,Helen,Finrod,702-912-3862,Helen.Finrod@ma1lboxus,1,0
240,NSackville88,numbe*rS19,Natalie,Sackville,,NSackville29@gma1lco.uk,1,0
241,AGildor76,r#Abbit79,Ana,Gildor,605-169-5323,AGildor65@hotma1lcom,1,1
242,EUngoliant60,is!laNd81,Eileen,Ungoliant,206-187-4015,EUngoliant96@everyma1lus,1,1
243,AOrodreth60,secreTl(y40,Aileen,Orodreth,701-435-7553,,0,1
244,CCotton03,Comp%uter66,Camilla,Cotton,803-838-8283,CCotton17@everyma1lcom,0,1
245,MAlatar92,dream!S27,Madison,Alatar,,MAlatar@hotma1lbiz,1,0
246,CAlatar65,nuM!bers91,Carolina,Alatar,,CAlatar@somema1lus,0,1
247,DNienna56,lI$ght62,Dana,Nienna,239-731-1428,DNienna55@ma1l2unet,0,0
248,CLegolas02,vi#sioNs15,Carla,Legolas,802-925-2508,CLegolas34@ma1lboxco.uk,1,0
249,CGil-Galad03,lI@ght72,Cassandra,Gil-Galad,406-616-6874,Cassandra.Gil-Galad87@everyma1lco.uk,1,0
250,CThe Brown67,wR#ong75,Claudia,The Brown,207-829-6129,CThe Brown31@b1zmailco.uk,1,0
